title,cuisines,reviews,star rating,restaurant serial number,cuisines_melt,cuisines_all
Pizzeria Mozza KG,"Italian, Austrian",2,1.0,4393,cuisine_1,Italian
Yummy Noodle,"Quick Bites, Chinese",1,1.0,4394,cuisine_1,Quick Bites
Vogelbauer Bier u Weingarten,"Bars & Pubs, Austrian",15,2.5,4395,cuisine_1,Bars & Pubs
Iron Chef Wok&Sushi,"Chinese, Asian",11,3.0,4396,cuisine_1,Chinese
Salamucci,Turkish,12,2.5,4397,cuisine_1,Turkish
Domino's Pizza,"American, Pizza",1,1.0,4398,cuisine_1,American
Salzbar,"Bar, Pub",2,2.0,4399,cuisine_1,Bar
Kyoto Sunrise,"Sushi, Asian",7,2.5,4400,cuisine_1,Sushi
Weinschenke Schneider,,9,2.5,4401,cuisine_1,
Little Italy Restaurant,"Italian, Mediterranean",7,2.5,4402,cuisine_1,Italian
Konfuzius Asian Spetialitaten,Asian,5,2.0,4403,cuisine_1,Asian
Heberer,Bakeries,7,2.5,4404,cuisine_1,Bakeries
I.n. Rothen Haarstudio & Kaffeebar,"Coffee & Tea, Austrian",1,1.0,4405,cuisine_1,Coffee & Tea
When Sushi Met Sancho,"Sushi, Fusion",1,1.0,4406,cuisine_1,Sushi
Pizzeria Perla,"Italian, American",3,1.5,4407,cuisine_1,Italian
Lackner Weingut u.Heuriger,,4,2.5,4408,cuisine_1,
Wilhelm Busch,"Austrian, European",30,2.5,4409,cuisine_1,Austrian
Ströck - Stephansplatz U-Bahn,Bakeries,1,1.0,4410,cuisine_1,Bakeries
Burger King,"Quick Bites, Fast Food",6,2.5,4411,cuisine_1,Quick Bites
Balkan Grill House,,1,1.0,4412,cuisine_1,
Crazy Khinkali,Georgian,1,1.0,4413,cuisine_1,Georgian
Aumaerk Fleischmanufaktur,,1,1.0,4414,cuisine_1,
Tokki Korean BBQ am Naschmarkt,"Asian, Korean",4,2.5,4415,cuisine_1,Asian
Kindercafe Lauserpause,Coffee & Tea,1,1.0,4416,cuisine_1,Coffee & Tea
Toki,"Chinese, Asian",3,2.0,4417,cuisine_1,Chinese
Galata Konağı,Turkish,4,2.0,4418,cuisine_1,Turkish
SIRBU HEURIGEN,"Austrian, European",100,3.0,4419,cuisine_1,Austrian
Kika,International,3,2.5,4420,cuisine_1,International
Schweden Espresso,Cafe,4,2.0,4421,cuisine_1,Cafe
Joules Bistro,"Austrian, European",29,2.5,4422,cuisine_1,Austrian
Wieninger am Nussberg,"Austrian, European",31,2.5,4423,cuisine_1,Austrian
Roma Ristorante,"Italian, Mediterranean",78,3.5,4424,cuisine_1,Italian
Schnitzlland Hutteldorfer,"Austrian, European",3,2.5,4425,cuisine_1,Austrian
Mcdonald's,Fast Food,12,2.5,4426,cuisine_1,Fast Food
Pizza Chachas,"Italian, Pizza",11,2.5,4427,cuisine_1,Italian
Pizzeria Primavera,"Italian, Pizza",16,2.0,4428,cuisine_1,Italian
Estanzia Santa Cruz,"Mexican, Southwestern",112,3.0,4429,cuisine_1,Mexican
McDonald's,American,3,2.5,4430,cuisine_1,American
Kaktus Bar,"Bar, Pub",4,2.0,4431,cuisine_1,Bar
Stadtgraben,"Austrian, Bar",27,2.5,4432,cuisine_1,Austrian
Ristorante Va Bene,"Italian, Mediterranean",64,2.5,4433,cuisine_1,Italian
Napoleon pop up,"Austrian, European",31,2.5,4434,cuisine_1,Austrian
illy Caffe,"Coffee & Tea, Italian",3,1.5,4435,cuisine_1,Coffee & Tea
Meierei-Diglas,"Austrian, European",114,2.5,4436,cuisine_1,Austrian
Kfc,"American, Fast Food",2,1.0,4437,cuisine_1,American
Gelati Serafini,Dessert,2,1.0,4438,cuisine_1,Dessert
Splendid Bar Italia,European,40,2.5,4439,cuisine_1,European
Burger King Prater,,8,2.0,4440,cuisine_1,
Five Guys Graben,"American, Fast Food",47,2.5,4441,cuisine_1,American
Kfc,,2,1.0,4442,cuisine_1,
Cafe Weinwurm,"Coffee & Tea, Cafe",277,2.5,4443,cuisine_1,Coffee & Tea
Restaurant Waldgrill Cobenzl,"Austrian, European",103,2.5,4444,cuisine_1,Austrian
Ziizuu,"Bars & Pubs, Japanese",11,2.5,4445,cuisine_1,Bars & Pubs
Shishita Club Lounge,"Bar, Pub",,,4446,cuisine_1,Bar
Zushi Market,"Sushi, Asian",8,2.0,4447,cuisine_1,Sushi
Gelateria Al Bano,,8,2.5,4448,cuisine_1,
Prime Argentinian Steakhouse,"Coffee & Tea, Barbecue",34,2.5,4449,cuisine_1,Coffee & Tea
Wok Today,"Chinese, Seafood",28,2.5,4450,cuisine_1,Chinese
Restaurant Adlerhof,"Austrian, European",97,2.5,4451,cuisine_1,Austrian
Goodmann,"Austrian, European",7,1.5,4452,cuisine_1,Austrian
Hitomi Plus Gasometer,"Japanese, Sushi",3,1.5,4453,cuisine_1,Japanese
Daylounge Cafe. Bistro. Bar,"Bars & Pubs, Bar",59,2.5,4454,cuisine_1,Bars & Pubs
Asiam Restaurant,"Chinese, Asian",158,2.5,4455,cuisine_1,Chinese
Drinx,,3,1.0,4456,cuisine_1,
Il Delfino,"Italian, Pizza",15,2.5,4457,cuisine_1,Italian
Stanko + Tito,"Seafood, European",9,2.0,4458,cuisine_1,Seafood
Five Guys,Fast Food,5,1.5,4459,cuisine_1,Fast Food
Rembetiko Danube Island,"Mexican, Mediterranean",126,2.5,4460,cuisine_1,Mexican
Vapiano,"Italian, Pizza",23,2.0,4461,cuisine_1,Italian
Beisel Naschmarkt,"Austrian, European",108,2.0,4462,cuisine_1,Austrian
Riemer Stube,"Austrian, European",7,3.5,4463,cuisine_1,Austrian
McDonald's,"Quick Bites, Fast Food",18,1.5,4464,cuisine_1,Quick Bites
Strandcafe,"Austrian, European",37,2.0,4465,cuisine_1,Austrian
Trattoria Spaccanapoli,"Italian, European",42,3.0,4466,cuisine_1,Italian
Domino's Pizza,"Quick Bites, Italian",15,1.5,4467,cuisine_1,Quick Bites
Ali Baba,"Turkish, Israeli",21,1.5,4468,cuisine_1,Turkish
Japanika,,,,4469,cuisine_1,
Cafe Aurel,,,,4470,cuisine_1,
La Madia ,,,,4471,cuisine_1,
Dampha Kitchen,"African, Spanish",,,4472,cuisine_1,African
Cafe Nemeth,"Austrian, European",,,4473,cuisine_1,Austrian
Momen's,"Fast Food, Healthy",,,4474,cuisine_1,Fast Food
New York Rolls,,,,4475,cuisine_1,
Olgitas Cafe,French,,,4476,cuisine_1,French
Santo - Typisch Dominikanisch,"South American, Ecuadorean",,,4477,cuisine_1,South American
Bodenschatz,"Specialty Food Market, Austrian",,,4478,cuisine_1,Specialty Food Market
Lil Italy 1150,,,,4479,cuisine_1,
Lisem Restaurant,,,,4480,cuisine_1,
Kekko Sushi Bar,"Sushi, Healthy",,,4481,cuisine_1,Sushi
Meat and Cheese,,,,4482,cuisine_1,
Domino's Pizza,"American, Pizza",,,4483,cuisine_1,American
Maschiu,"Bar, Turkish",,,4484,cuisine_1,Bar
City Kebap,Turkish,,,4485,cuisine_1,Turkish
Little Itali,Italian,,,4486,cuisine_1,Italian
Tandoori Flavor,,,,4487,cuisine_1,
Pane Vino,,,,4488,cuisine_1,
Heuriger Dragoner Nigl,,,,4489,cuisine_1,
San Pizza And Grill,"Italian, Austrian",,,4490,cuisine_1,Italian
Aruba,"Bar, Cafe",,,4491,cuisine_1,Bar
Winedobona Garde Blanche Weinhandlung,Wine Bar,,,4492,cuisine_1,Wine Bar
Ströck - Kaisermühlen,,,,4493,cuisine_1,
Servas Kebap,"Quick Bites, Austrian",,,4494,cuisine_1,Quick Bites
DonnauDelta,"German, Austrian",,,4495,cuisine_1,German
Cafe Demi,,,,4496,cuisine_1,
Gasthaus Schina KG,"Austrian, European",,,4497,cuisine_1,Austrian
Wokhouse Asia Kitchen,,,,4498,cuisine_1,
Al Walima,,,,4499,cuisine_1,
Watan Imbiss,"Middle Eastern, Afghan",,,4500,cuisine_1,Middle Eastern
Cafe Schöffel,Cafe,,,4501,cuisine_1,Cafe
Duo  03 Restaurant,,,,4502,cuisine_1,
Etdöner,,,,4503,cuisine_1,
Matcha Komachi,,,,4504,cuisine_1,
Il Panorama,,,,4505,cuisine_1,
Sun of a Bun Vienne,"Italian, American",,,4506,cuisine_1,Italian
Cikoftem,Turkish,,,4507,cuisine_1,Turkish
MMX Golden Monkey,"Coffee & Tea, Cafe",,,4508,cuisine_1,Coffee & Tea
Arco Adige,"Italian, Austrian",,,4509,cuisine_1,Italian
BP,,,,4510,cuisine_1,
3mal3,"Cafe, Healthy",,,4511,cuisine_1,Cafe
Restaurant Nihilanka,"Asian, Sri Lankan",,,4512,cuisine_1,Asian
Kempinski Lobby Lounge & Bar,,,,4513,cuisine_1,
BackWerk,,,,4514,cuisine_1,
La Amore Pizzeria,Italian,,,4515,cuisine_1,Italian
Backstuberl Back- U Konditoreiwaren GmbH,,,,4516,cuisine_1,
Feng's Wok Haus,,,,4517,cuisine_1,
Pizzeria Destina,,,,4518,cuisine_1,
Topf&Deckel,"European, Central European",,,4519,cuisine_1,European
Mehlspeis Labor Cafe,"Dessert, French",,,4520,cuisine_1,Dessert
by Lore - Cake Design,"Bakeries, American",,,4521,cuisine_1,Bakeries
Coffef,"Coffee & Tea, Cafe",,,4522,cuisine_1,Coffee & Tea
Le cèdre,"Lebanese, Mediterranean",,,4523,cuisine_1,Lebanese
Gerstner K. u. K. Hofzuckerbäcker Show,,,,4524,cuisine_1,
Eisgschäft,Dessert,1,4.0,4525,cuisine_1,Dessert
BP,,,,4526,cuisine_1,
VCBC,"Bar, Pub",,,4527,cuisine_1,Bar
Buschenschank Szuts,"Austrian, European",,,4528,cuisine_1,Austrian
Lebzelterei Rachenzentner,Bakeries,,,4529,cuisine_1,Bakeries
Cafe E&S,,,,4530,cuisine_1,
Kuchen-Peter Backwaren GmbH,Bakeries,,,4531,cuisine_1,Bakeries
Ströck - Stadion,,,,4532,cuisine_1,
Gasthaus Bundesländer,"Austrian, European",,,4533,cuisine_1,Austrian
Fräuleins Fabelhafter Sommergarten ,"Bars & Pubs, Beer restaurants",,,4534,cuisine_1,Bars & Pubs
Steirer - Wein & Genussbar,"Austrian, European",,,4535,cuisine_1,Austrian
BP,,,,4536,cuisine_1,
Biofisch,,,,4537,cuisine_1,
Dell´Amore,,,,4538,cuisine_1,
YU-GO Grillage ,"European, Eastern European",,,4539,cuisine_1,European
Aqui Cali-mex ,"Mexican, Austrian",,,4540,cuisine_1,Mexican
BP,,,,4541,cuisine_1,
Iskenderci Restaurant,Turkish,,,4542,cuisine_1,Turkish
Treble Gastro Bar,"Austrian, International",,,4543,cuisine_1,Austrian
Ströck - Biedermanngasse,,,,4544,cuisine_1,
Al Zaytouna,,,,4545,cuisine_1,
Köfteci,Turkish,,,4546,cuisine_1,Turkish
Leopold Zöch,"Austrian, International",,,4547,cuisine_1,Austrian
BP,,,,4548,cuisine_1,
Ströck - SMZ Ost,,,,4549,cuisine_1,
Ruby Sofie Bar,,,,4550,cuisine_1,
Arikei,"Asian, Korean",,,4551,cuisine_1,Asian
Ströck - Südtirolerplatz U-Bahn,,,,4552,cuisine_1,
Cafe,"Coffee & Tea, Italian",,,4553,cuisine_1,Coffee & Tea
Indian Thali,Indian,,,4554,cuisine_1,Indian
BackWerk,,,,4555,cuisine_1,
Schnitzelhaus Erlaa,"Austrian, European",,,4556,cuisine_1,Austrian
Hitomi  MarchfeldstraBe,,,,4557,cuisine_1,
K&k City Imbiss,"Quick Bites, Austrian",,,4558,cuisine_1,Quick Bites
Reset Bar,"Bar, Cafe",,,4559,cuisine_1,Bar
Domino's Juices,"Italian, European",,,4560,cuisine_1,Italian
BP,,,,4561,cuisine_1,
Tupi im Goatn,,,,4562,cuisine_1,
Saadi 16,,,,4563,cuisine_1,
BP,,,,4564,cuisine_1,
Beladi Restaurant und Cafe,,,,4565,cuisine_1,
Zano Fusion Asia,"Asian, Fusion",,,4566,cuisine_1,Asian
Bistro Trois,"French, Austrian",,,4567,cuisine_1,French
Careccino ,Italian,,,4568,cuisine_1,Italian
Eissalon Al Capione,"Dessert, Fast Food",,,4569,cuisine_1,Dessert
Bioparadies (Wir sind Bio und Vegan),"Latin, International",,,4570,cuisine_1,Latin
Flipndip,American,,,4571,cuisine_1,American
Leberkas-Pepi Wien Hauptbahnhof,"Quick Bites, Austrian",,,4572,cuisine_1,Quick Bites
Biso X Mido Burger,"American, Austrian",,,4573,cuisine_1,American
Restaurant La Miramare,"Italian, European",,,4574,cuisine_1,Italian
Pinsastore,Italian,,,4575,cuisine_1,Italian
KFC,Quick Bites,,,4576,cuisine_1,Quick Bites
Pigalle,"Bars & Pubs, Bar",,,4577,cuisine_1,Bars & Pubs
Tasty Retro,"Specialty Food Market, Austrian",,,4578,cuisine_1,Specialty Food Market
Wok Bar,,,,4579,cuisine_1,
Ortners Genusscafe,"Austrian, Cafe",,,4580,cuisine_1,Austrian
Restaurant Pizzeria Ina,,,,4581,cuisine_1,
Tommy's Sandwich Club,"Fast Food, Street Food",,,4582,cuisine_1,Fast Food
Zushi Market Lugner City,"Chinese, Asian",,,4583,cuisine_1,Chinese
Ströck - Stadlau / Langobardenstraße,,,,4584,cuisine_1,
1150 Bar and Kitchen,,,,4585,cuisine_1,
Leones Gelato 1020 Bruno-Marek-Allee,Dessert,,,4586,cuisine_1,Dessert
OSES Çiğ Köfte 10,Turkish,,,4587,cuisine_1,Turkish
Martinko,"Dessert, Italian",,,4588,cuisine_1,Dessert
Bio Guru Restaurant 1200,,,,4589,cuisine_1,
Rione Gastro Og,"Quick Bites, Italian",,,4590,cuisine_1,Quick Bites
Ströck - Erdberg/Drorygasse,,,,4591,cuisine_1,
Cafe NICUzehn,"Coffee & Tea, Cafe",,,4592,cuisine_1,Coffee & Tea
Disfrubar,"Specialty Food Market, Spanish",,,4593,cuisine_1,Specialty Food Market
Gingerhof,,,,4594,cuisine_1,
McDonald's ,American,,,4595,cuisine_1,American
Il Tempo JosefstadterstraBe,,,,4596,cuisine_1,
Salco Bistro,Cafe,,,4597,cuisine_1,Cafe
Bierhaus Inzersdorf,,,,4598,cuisine_1,
Mj's Snacks,"American, Middle Eastern",,,4599,cuisine_1,American
Sillermakronen,,,,4600,cuisine_1,
Carmen's Corner,,,,4601,cuisine_1,
Ströck - Schwedenplatz U-Bahn,,,,4602,cuisine_1,
Mel&koffie,Bakeries,,,4603,cuisine_1,Bakeries
Café Cappuccino By Interspar,,,,4604,cuisine_1,
Topf&Deckel,"Italian, European",,,4605,cuisine_1,Italian
Ströck - Reumannplatz U-Bahn,Bakeries,,,4606,cuisine_1,Bakeries
Bazroz Restaurant,"Austrian, European",,,4607,cuisine_1,Austrian
Dynamic Kitchen E.u.,"Healthy, Hawaiian",,,4608,cuisine_1,Healthy
Tempo,"Coffee & Tea, Austrian",,,4609,cuisine_1,Coffee & Tea
Infinitea Kitchen,,,,4610,cuisine_1,
Ströck - Rankgasse,,,,4611,cuisine_1,
Ströck - Zentrum Simmering,,,,4612,cuisine_1,
Depot Bar,,,,4613,cuisine_1,
Ströck - Rochusmarkt,,,,4614,cuisine_1,
Backerei & Konditorei Ungersback,,,,4615,cuisine_1,
Kuini Vienna,Cafe,,,4616,cuisine_1,Cafe
Wiener Schnitzlplatzl,,,,4617,cuisine_1,
Bravi Ragazzi Rosticceria,Italian,,,4618,cuisine_1,Italian
Pizzeria La Eso,Italian,,,4619,cuisine_1,Italian
Mutter,,,,4620,cuisine_1,
BP,,,,4621,cuisine_1,
"Lieber Ohne - Bio, Regional & Unverpackt","Quick Bites, Healthy",,,4622,cuisine_1,Quick Bites
Heaven8,"Fast Food, Grill",,,4623,cuisine_1,Fast Food
Vienna Kraft Brewery,,,,4624,cuisine_1,
Gyros Hellas,Greek,,,4625,cuisine_1,Greek
Kumpato,"Quick Bites, German",,,4626,cuisine_1,Quick Bites
Ströck - Simmering U-Bahn,,,,4627,cuisine_1,
Die Kaffee Profis E.U,,,,4628,cuisine_1,
Natsu,,,,4629,cuisine_1,
Wojnar ́s Wiener Leckerbissen Delikatessenerzeugung GmbH,,,,4630,cuisine_1,
Ströck - Hütteldorfer Straße,,,,4631,cuisine_1,
Alp Ruben,"Mediterranean, Turkish",,,4632,cuisine_1,Mediterranean
Anker,"Fast Food, International",,,4633,cuisine_1,Fast Food
Time Pizza,"Quick Bites, Pizza",,,4634,cuisine_1,Quick Bites
Restaurant Band Amir,,,,4635,cuisine_1,
Das Gehsteig ,"Bars & Pubs, Austrian",,,4636,cuisine_1,Bars & Pubs
Tatarie Marie,,1,5.0,4637,cuisine_1,
Weinbau Hummelberger,Wine Bar,,,4638,cuisine_1,Wine Bar
Bazroz - Oriental Food - Restaurant Mödling,"Austrian, European",,,4639,cuisine_1,Austrian
Stil-laden Coffee,"Coffee & Tea, Austrian",,,4640,cuisine_1,Coffee & Tea
Das Kleine Backen,"Italian, Austrian",,,4641,cuisine_1,Italian
BP,,,,4642,cuisine_1,
Ströck - Hoßplatz,,,,4643,cuisine_1,
Duo  22 Restaurant,,,,4644,cuisine_1,
BackWerk,,,,4645,cuisine_1,
BackWerk,,,,4646,cuisine_1,
BP,,,,4647,cuisine_1,
Nam Nam Deli,,,,4648,cuisine_1,
Bouvier,,,,4649,cuisine_1,
NIX,"Bars & Pubs, Bar",,,4650,cuisine_1,Bars & Pubs
Das Essen FM,"Austrian, European",1,4.0,4651,cuisine_1,Austrian
Ströck - Großfeldsiedlung,,,,4652,cuisine_1,
Etno Zlatibor,,,,4653,cuisine_1,
BP,,,,4654,cuisine_1,
Cafe Restaurant Community,,,,4655,cuisine_1,
SURFnYOGA HOUSE VIENNA,Cafe,,,4656,cuisine_1,Cafe
Josephine Sares,,,,4657,cuisine_1,
Café Caché,,,,4658,cuisine_1,
Die Kuche Wien,,,,4659,cuisine_1,
Artist Bar,,,,4660,cuisine_1,
Hot Pot Chen,,,,4661,cuisine_1,
Ulrich,,,,4662,cuisine_1,
Vienna Centro,"Italian, Austrian",,,4663,cuisine_1,Italian
Seven Botanicals Bar & Kitchen,,,,4664,cuisine_1,
Mama's African Grill Bar,,,,4665,cuisine_1,
Odysseus 14,,,,4666,cuisine_1,
Momen's,"Cafe, Fast Food",,,4667,cuisine_1,Cafe
Hitomi 1030 ,Asian,,,4668,cuisine_1,Asian
Restaurant Corso,,,,4669,cuisine_1,
Wezir Sofrasi,,,,4670,cuisine_1,
Lemon Sushi und Thai Kitchen,,,,4671,cuisine_1,
Tretorria,,,,4672,cuisine_1,
Hoye - Asian Cuisine,,1,5.0,4673,cuisine_1,
MüllerGartner,,,,4674,cuisine_1,
Mashcamp Filiale Wien Meidling.,Specialty Food Market,,,4675,cuisine_1,Specialty Food Market
Primo Assaggio Pizzeria,,,,4676,cuisine_1,
BP,,,,4677,cuisine_1,
Lotus Lounge,"International, Barbecue",,,4678,cuisine_1,International
L'Amour du Pain,,,,4679,cuisine_1,
Dorotheum - Cafe,,,,4680,cuisine_1,
EatWith: Christopher of Vienna,"Italian, Austrian",,,4681,cuisine_1,Italian
Cafe Monic,"Austrian, European",,,4682,cuisine_1,Austrian
Restaurant Bio Green,,,,4683,cuisine_1,
Titanic,,,,4684,cuisine_1,
Solo Italiano,Italian,,,4685,cuisine_1,Italian
Pizzeria Madonna,"Italian, American",,,4686,cuisine_1,Italian
BackWerk,,,,4687,cuisine_1,
KFC,Quick Bites,,,4688,cuisine_1,Quick Bites
Felzl Bäckerei Café Währinger Straße,"Bakeries, Cafe",,,4689,cuisine_1,Bakeries
Zur Herkinen,"Austrian, European",,,4690,cuisine_1,Austrian
Vegan Royal,,,,4691,cuisine_1,
GemuseKebap Wien,"Turkish, Middle Eastern",,,4692,cuisine_1,Turkish
BP,,,,4693,cuisine_1,
Zwölfer Markt,,,,4694,cuisine_1,
Heise & Kalte Wurstwaren,,,,4695,cuisine_1,
Ströck - Donau Zentrum,,,,4696,cuisine_1,
Fresh Asia,"Chinese, Sushi",,,4697,cuisine_1,Chinese
Heuriger Familie Böhm,"Austrian, European",,,4698,cuisine_1,Austrian
BP,,,,4699,cuisine_1,
BP,,,,4700,cuisine_1,
YULIN Restaurant,,,,4701,cuisine_1,
Bürger Beisel,,,,4702,cuisine_1,
BP,,,,4703,cuisine_1,
Mama's Glory,"Coffee & Tea, Cafe",,,4704,cuisine_1,Coffee & Tea
Kurvi´s Kellergwölb,"Austrian, European",,,4705,cuisine_1,Austrian
BP,,,,4706,cuisine_1,
Ströck - Neulerchenfelder Straße,,,,4707,cuisine_1,
Café Tabacchi,"Bars & Pubs, Bar",,,4708,cuisine_1,Bars & Pubs
Roberto American Bar II,"Bars & Pubs, Bar",,,4709,cuisine_1,Bars & Pubs
Munchy Vienna,"American, International",,,4710,cuisine_1,American
Ströck - Spittelau U-Bahn,Bakeries,,,4711,cuisine_1,Bakeries
Grassl Stubn,"Austrian, European",,,4712,cuisine_1,Austrian
Bali Babe Creamery,Dessert,,,4713,cuisine_1,Dessert
Vitavien | Währinger,"Dessert, Cafe",,,4714,cuisine_1,Dessert
Bräuhaus Ten.fifty.,"Bars & Pubs, Bar",,,4715,cuisine_1,Bars & Pubs
Ströck - Meidlinger Hauptstraße,,,,4716,cuisine_1,
Eis Greissler Wien | Schottengasse,Dessert,,,4717,cuisine_1,Dessert
Lia Cafeteria Am Oskar Morgenstern Platz,,,,4718,cuisine_1,
Uno Due Tre,,,,4719,cuisine_1,
UniBier GmbH,,,,4720,cuisine_1,
Ströck - Philadelphiabrücke,,,,4721,cuisine_1,
The Hangry Fellas,"Quick Bites, American",,,4722,cuisine_1,Quick Bites
Vitavien | Mariahilfer,"Cafe, European",,,4723,cuisine_1,Cafe
INTERSPAR-Restaurant,,,,4724,cuisine_1,
Bestelle Vom Lieferservice Schnitzel Pizza Profi,,,,4725,cuisine_1,
Donaupiraten Restaurant an der Wasserrutsche,"Austrian, European",,,4726,cuisine_1,Austrian
Peter's Schmankerl,,,,4727,cuisine_1,
Gradwohl,"Bakeries, German",,,4728,cuisine_1,Bakeries
Tandoori Mirch Masala,,,,4729,cuisine_1,
Casa Borbone ,,,,4730,cuisine_1,
Kafana,,,,4731,cuisine_1,
Plaintcontrix,French,,,4732,cuisine_1,French
Flavours im Mex,"Austrian, European",,,4733,cuisine_1,Austrian
Ströck - Volkstheater U-Bahn,,,,4734,cuisine_1,
Mampfbude Imbiss,,,,4735,cuisine_1,
Diwan Holzkohlengrill 1060,"Quick Bites, Turkish",,,4736,cuisine_1,Quick Bites
Aida Konditorei Wien Neubaugasse 64,,1,1.0,4737,cuisine_1,
Tauber Café Riverside,"Coffee & Tea, Cafe",,,4738,cuisine_1,Coffee & Tea
Nam's,,,,4739,cuisine_1,
Pizzeria La Jean,"Pizza, Street Food",,,4740,cuisine_1,Pizza
Ramen Makotoya Landstraße,,,,4741,cuisine_1,
Ströck - Klosterneuburger Straße,,,,4742,cuisine_1,
Han im Stadtpark,"Asian, Korean",,,4743,cuisine_1,Asian
BackWerk,,,,4744,cuisine_1,
BASSENA Wien Donaustadt,Coffee & Tea,,,4745,cuisine_1,Coffee & Tea
Schile Imbiss & Lebensmittel,"Pizza, Turkish",,,4746,cuisine_1,Pizza
Ströck - Friedensbrücke U-Bahn,Bakeries,,,4747,cuisine_1,Bakeries
D.E.R. Location,"Bar, Pub",,,4748,cuisine_1,Bar
Neunerhaus,"Austrian, European",,,4749,cuisine_1,Austrian
Extra Würstel,"Quick Bites, Austrian",,,4750,cuisine_1,Quick Bites
Zahra  Lebanese Cuisine,,,,4751,cuisine_1,
Schlosstaverne Thannhausen,,,,4752,cuisine_1,
Sister's,"Coffee & Tea, Italian",,,4753,cuisine_1,Coffee & Tea
Laziza Restaurant,,,,4754,cuisine_1,
Fiffi's Stüberl,"Austrian, Cafe",,,4755,cuisine_1,Austrian
Sun of a Bun,"Quick Bites, American",,,4756,cuisine_1,Quick Bites
Brunc,International,,,4757,cuisine_1,International
Komagene Neubau,"Quick Bites, Fast Food",,,4758,cuisine_1,Quick Bites
Pizzeria D Amigo,,,,4759,cuisine_1,
Smile Pie Haus,,,,4760,cuisine_1,
meinmorten,"Austrian, International",,,4761,cuisine_1,Austrian
Mevlana,,,,4762,cuisine_1,
Günay Restaurant & Café,,,,4763,cuisine_1,
Orient Palace Restaurant ,Middle Eastern,,,4764,cuisine_1,Middle Eastern
Smiley,Grill,,,4765,cuisine_1,Grill
Gallery 17,,,,4766,cuisine_1,
Salco Bistro,Cafe,,,4767,cuisine_1,Cafe
The Truth,,,,4768,cuisine_1,
Flying Diner,"Steakhouse, Fast Food",,,4769,cuisine_1,Steakhouse
Oishi Delicious,,,,4770,cuisine_1,
Ristorante Tutto Bene,,,,4771,cuisine_1,
Casa Borbone ,"Italian, SouthernItalian",,,4772,cuisine_1,Italian
Holzofenbäckerei Gragger & Cie Josefstadt,"Bakeries, Austrian",,,4773,cuisine_1,Bakeries
Hanfmezze,"Lebanese, Mediterranean",,,4774,cuisine_1,Lebanese
Beanie’s Kitchen,,,,4775,cuisine_1,
Steirer - Wein und Genussbar,"Austrian, European",,,4776,cuisine_1,Austrian
Villa Maria,Greek,,,4777,cuisine_1,Greek
And‘s Potato,"Healthy, Canadian",,,4778,cuisine_1,Healthy
Rembetiko,,,,4779,cuisine_1,
Subway,,,,4780,cuisine_1,
Freundling,"Austrian, European",,,4781,cuisine_1,Austrian
BP,,,,4782,cuisine_1,
King's Biryani Restaurant & Eventsaal,,,,4783,cuisine_1,
Vitavien | Landstrasse,"Coffee & Tea, Cafe",,,4784,cuisine_1,Coffee & Tea
Catch Ramen/sushi/bar,"Chinese, Asian",,,4785,cuisine_1,Chinese
Flamingo Marina,,,,4786,cuisine_1,
The Burgero,American,,,4787,cuisine_1,American
Immersium Cafe,,,,4788,cuisine_1,
BackWerk,,,,4789,cuisine_1,
Ulrich,,,,4790,cuisine_1,
La Moustache Vienna,"French, Mediterranean",,,4791,cuisine_1,French
Bellaria Pizza Pop-up,,,,4792,cuisine_1,
Ströck - Nußdorfer Straße,,,,4793,cuisine_1,
Hans Und Fritz,,,,4794,cuisine_1,
Loca Deli,"Quick Bites, Austrian",,,4795,cuisine_1,Quick Bites
Vasco,,,,4796,cuisine_1,
Polés Eis,"Dessert, Italian",,,4797,cuisine_1,Dessert
Supermari',"Italian, Cafe",,,4798,cuisine_1,Italian
Wok'N'Roll Donau Zentrum,,,,4799,cuisine_1,
Gasthaus Vici,"Austrian, European",,,4800,cuisine_1,Austrian
Vitaminstation,Fruit parlours,,,4801,cuisine_1,Fruit parlours
Ströck - Floridsdorf U-Bahn,,,,4802,cuisine_1,
R&r Lichtenstöger Gasthaus,"Austrian, European",,,4803,cuisine_1,Austrian
Berram Pide Haus,Turkish,,,4804,cuisine_1,Turkish
Das Mo,,,,4805,cuisine_1,
Toast.ed,,,,4806,cuisine_1,
Chardin,,,,4807,cuisine_1,
Cafe Roza Wien,"Mediterranean, Middle Eastern",,,4808,cuisine_1,Mediterranean
Villa Vida,"Mexican, American",,,4809,cuisine_1,Mexican
Terra Nostra,,,,4810,cuisine_1,
Kaffekonditorei Irmtraud Mayerhofer,Coffee & Tea,,,4811,cuisine_1,Coffee & Tea
Bio Pizzeria Vero 18,,,,4812,cuisine_1,
BP,,,,4813,cuisine_1,
Ströck - Hausfeldstraße U-Bahn,,,,4814,cuisine_1,
Sette Artisan Craft Pizza,,,,4815,cuisine_1,
La Milano,,,,4816,cuisine_1,
Ströck - Wien Nord U-Bahn,,,,4817,cuisine_1,
Fisch & Pasta - Auhof Center,"Italian, French",,,4818,cuisine_1,Italian
Edo Nudeln,,,,4819,cuisine_1,
Zoomserie Vienna,,,,4820,cuisine_1,
C.E.Wine Art,"Quick Bites, Wine Bar",,,4821,cuisine_1,Quick Bites
Tawa Indian Restaurant,,,,4822,cuisine_1,
